FECHA,CLAVE_EST,PARAMETRO,INVALIDA,HORA01,HORA02,HORA03,HORA04,HORA05,HORA06,HORA07,HORA08,HORA09,HORA10,HORA11,HORA12,HORA13,HORA14,HORA15,HORA16,HORA17,HORA18,HORA19,HORA20,HORA21,HORA22,HORA23,HORA24
11/12/11,VAL,SO2,,0.001,0.003,0.003,0.005,0.002,0.002,0.003,0.002,0.001,0.002,0.002,0.003,0.003,0.003,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001
12/12/11,AGU,CO,,0.5,0.8,1.0,0.9,0.7,0.6,1.1,2.2,3.3,2.7,1.5,1.2,0.9,1.0,1.0,0.8,0.9,0.8,1.2,1.3,1.7,1.0,0.8,0.6
12/12/11,AGU,NO,,0.001,0.021,0.016,0.023,0.009,0.007,0.041,0.211,0.392,0.241,0.071,0.035,0.018,0.026,0.020,0.014,0.019,0.002,0.004,0.006,0.052,0.003,0.005,0.002
12/12/11,AGU,NO2,,0.026,0.048,0.062,0.070,0.062,0.059,0.064,0.053,0.057,0.073,0.080,0.068,0.039,0.045,0.040,0.035,0.040,0.037,0.074,0.084,0.083,0.066,0.053,0.030
12/12/11,AGU,NOX,,0.033,0.077,0.086,0.101,0.078,0.073,0.112,0.272,0.448,0.320,0.158,0.111,0.065,0.078,0.067,0.056,0.066,0.047,0.085,0.097,0.142,0.077,0.064,0.038
12/12/11,AGU,O3,,0.037,0.022,0.011,0.004,0.007,0.007,0.004,0.003,0.004,0.008,0.019,0.031,0.047,0.049,0.053,0.053,0.047,0.042,0.024,0.015,0.010,0.016,0.021,0.032
12/12/11,AGU,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
12/12/11,AGU,SO2,,0.002,0.002,0.003,0.003,0.002,0.002,0.003,0.005,0.008,0.009,0.006,0.006,0.005,0.004,0.003,0.003,0.003,0.002,0.003,0.004,0.004,0.003,0.003,0.003
12/12/11,ATM,CO,,3.7,1.5,1.4,0.9,0.8,1.6,2.1,3.5,3.8,2.7,1.6,1.2,1.4,1.2,1.1,1.1,1.0,1.2,1.5,3.2,2.4,2.1,2.0,1.4
12/12/11,ATM,NO,,0.123,0.016,0.017,0.001,0.001,0.024,0.092,0.152,0.141,0.065,0.014,0.004,0.007,0.007,0.003,0.003,0.002,0.001,0.007,0.045,0.050,0.040,0.046,0.013
12/12/11,ATM,NO2,,0.052,0.042,0.041,0.028,0.028,0.034,0.032,0.037,0.050,0.055,0.039,0.033,0.041,0.036,0.029,0.024,0.028,0.035,0.043,0.064,0.061,0.058,0.053,0.041
12/12/11,ATM,NOX,,0.176,0.058,0.059,0.028,0.027,0.057,0.125,0.189,0.192,0.121,0.054,0.037,0.049,0.043,0.032,0.027,0.030,0.035,0.051,0.110,0.111,0.100,0.100,0.055
12/12/11,ATM,O3,,0.000,0.003,0.001,0.010,0.007,0.002,0.000,0.001,0.001,0.007,0.033,0.048,0.061,0.063,0.076,0.072,0.066,0.059,0.030,0.002,0.001,0.001,0.000,0.005
12/12/11,ATM,PM10,,87.5,44.3,38.6,32.3,31.5,39.4,50.5,73.8,114.8,134.4,83.1,62.0,82.0,69.0,76.4,60.7,66.7,97.2,85.3,105.0,90.0,70.6,77.6,49.1
12/12/11,ATM,SO2,,0.005,0.003,0.002,0.003,0.004,0.003,0.004,0.006,0.007,0.005,0.004,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.005,0.007
12/12/11,CEN,CO,,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.
12/12/11,CEN,NO,,0.161,0.144,0.035,0.085,0.206,0.201,0.256,0.370,0.440,0.140,0.047,0.021,0.015,0.009,0.007,0.009,0.013,0.014,0.007,0.034,0.205,0.086,0.223,0.306
12/12/11,CEN,NO2,,0.092,0.091,0.074,0.070,0.083,0.075,0.069,0.069,0.086,0.100,0.099,0.074,0.044,0.030,0.027,0.027,0.044,0.055,0.067,0.113,0.116,0.107,0.095,0.088
12/12/11,CEN,NOX,,0.268,0.247,0.116,0.164,0.303,0.290,0.336,0.452,0.505,0.255,0.158,0.098,0.066,0.041,0.039,0.039,0.062,0.073,0.077,0.155,0.333,0.208,0.330,0.396
12/12/11,CEN,O3,,0.005,0.004,0.005,0.010,0.002,0.004,0.007,0.007,0.006,0.012,0.032,0.047,0.062,0.079,0.084,0.082,0.068,0.052,0.034,0.009,0.004,0.004,0.004,0.005
12/12/11,CEN,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
12/12/11,CEN,SO2,,0.006,0.006,0.006,0.006,0.007,0.006,0.006,0.007,0.007,0.005,0.002,0.002,0.001,0.001,0.003,0.004,0.002,0.003,0.003,0.004,0.003,0.001,0.004,0.001
12/12/11,LDO,CO,,2.3,1.8,1.7,1.3,1.2,1.2,1.9,3.3,4.1,2.0,1.6,1.5,1.5,1.7,1.5,1.6,1.7,1.7,2.4,2.3,2.8,2.3,2.2,2.2
12/12/11,LDO,NO,,0.022,0.020,0.006,0.001,0.002,0.012,0.041,0.111,0.154,0.033,0.019,0.007,0.003,0.002,0.002,0.002,0.005,0.001,0.008,0.013,0.044,0.044,0.029,0.023
12/12/11,LDO,NO2,,0.046,0.049,0.039,0.027,0.026,0.025,0.036,0.036,0.041,0.034,0.029,0.021,0.014,0.013,0.013,0.012,0.015,0.016,0.046,0.049,0.051,0.049,0.044,0.041
12/12/11,LDO,NOX,,0.065,0.066,0.042,0.025,0.025,0.034,0.075,0.144,0.192,0.064,0.045,0.025,0.014,0.012,0.012,0.011,0.017,0.014,0.051,0.060,0.092,0.090,0.071,0.061
12/12/11,LDO,O3,,0.003,0.002,0.013,0.021,0.021,0.025,0.004,0.002,0.002,0.018,0.035,0.060,0.084,0.087,0.075,0.081,0.070,0.067,0.012,0.005,0.002,0.003,0.003,0.002
12/12/11,LDO,PM10,,62.3,61.6,76.2,48.6,43.8,39.3,65.9,111.0,152.5,147.6,88.3,95.3,85.1,161.6,115.9,95.2,67.4,76.5,194.8,143.7,197.4,169.7,116.9,109.6
12/12/11,LDO,SO2,,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.005,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.002,0.002,0.003,0.007
12/12/11,MIR,CO,,1.3,1.4,1.2,1.2,1.5,2.3,2.4,3.1,2.6,1.8,1.0,0.7,0.6,0.5,0.5,0.7,0.7,0.8,1.5,2.4,1.0,1.1,2.5,1.4
12/12/11,MIR,NO,,0.019,0.032,0.025,0.009,0.027,0.092,0.089,0.115,0.097,0.048,0.009,0.007,0.004,0.000,0.000,0.001,0.001,0.000,0.011,0.052,0.009,0.009,0.096,0.031
12/12/11,MIR,NO2,,0.064,0.065,0.060,0.053,0.054,0.065,0.071,0.074,0.079,0.068,0.041,0.040,0.031,0.023,0.019,0.028,0.036,0.036,0.066,0.089,0.046,0.054,0.084,0.060
12/12/11,MIR,NOX,,0.084,0.097,0.085,0.062,0.081,0.158,0.161,0.190,0.178,0.116,0.050,0.047,0.034,0.021,0.017,0.027,0.036,0.034,0.077,0.141,0.054,0.063,0.181,0.091
12/12/11,MIR,O3,,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.026,0.031,0.045,0.062,0.064,0.056,0.046,0.039,0.010,0.000,0.017,0.009,0.000,0.002
12/12/11,MIR,PM10,,51.5,74.2,74.6,79.5,83.7,153.9,105.1,177.9,169.7,137.3,81.7,61.3,57.5,58.3,47.2,61.7,56.0,58.7,79.1,108.9,79.9,65.8,96.0,63.4
12/12/11,MIR,SO2,,0.002,0.002,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.002,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.003,0.003
12/12/11,OBL,CO,,2.1,0.8,0.7,0.7,1.2,1.7,2.0,2.2,2.4,1.8,1.3,1.0,1.2,1.0,0.9,0.8,1.1,1.1,1.6,2.7,3.1,2.1,1.6,1.0
12/12/11,OBL,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
12/12/11,OBL,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
12/12/11,OBL,NOX,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
12/12/11,OBL,O3,,0.004,0.011,0.013,0.021,0.002,0.004,0.004,0.004,0.002,0.010,0.025,0.038,0.054,0.060,0.054,0.053,0.047,0.037,0.009,0.004,0.003,0.003,0.005,0.002
12/12/11,OBL,PM10,,88.4,64.4,50.8,44.1,73.8,115.5,123.7,130.1,161.7,170.2,145.1,102.3,102.1,102.7,92.3,93.9,90.7,105.2,202.2,187.4,147.8,109.8,93.4,81.5
12/12/11,OBL,SO2,,0.003,0.002,0.001,0.001,0.001,0.002,0.003,0.004,0.005,0.005,0.005,0.003,0.003,0.002,0.002,0.002,0.002,0.001,0.002,0.002,0.004,0.003,0.003,0.002
12/12/11,TLA,CO,,2.0,2.8,3.1,2.8,2.4,2.1,2.4,4.9,4.3,4.0,2.0,1.7,1.6,1.4,1.6,1.4,1.4,1.9,2.8,3.7,4.2,3.9,4.1,3.6
12/12/11,TLA,NO,,0.011,0.033,0.046,0.049,0.054,0.025,0.048,0.165,0.113,0.069,0.011,0.009,0.007,0.005,0.009,0.005,0.005,0.010,0.031,0.054,0.077,0.064,0.072,0.046
12/12/11,TLA,NO2,,0.034,0.037,0.036,0.039,0.037,0.030,0.033,0.048,0.046,0.047,0.018,0.017,0.015,0.011,0.016,0.008,0.012,0.023,0.044,0.052,0.053,0.049,0.045,0.039
12/12/11,TLA,NOX,,0.046,0.070,0.082,0.088,0.090,0.055,0.081,0.213,0.159,0.115,0.029,0.026,0.022,0.016,0.025,0.013,0.017,0.034,0.074,0.106,0.129,0.113,0.117,0.086
12/12/11,TLA,O3,,0.010,0.006,0.006,0.005,0.005,0.007,0.005,0.006,0.007,0.013,0.044,0.052,0.058,0.077,0.074,0.078,0.069,0.049,0.017,0.007,0.006,0.005,0.005,0.005
12/12/11,TLA,PM10,,32.8,44.2,55.4,68.8,69.1,49.2,103.9,120.8,122.0,152.6,82.1,74.7,72.1,72.2,75.6,62.7,51.9,68.6,92.3,106.6,138.1,106.1,95.4,85.7
12/12/11,TLA,SO2,,0.006,0.008,0.008,0.011,0.010,0.007,0.007,0.013,0.012,0.011,0.008,0.009,0.009,0.007,0.007,0.004,0.002,0.004,0.011,0.011,0.013,0.012,0.012,0.012
12/12/11,VAL,CO,,0.3,0.3,0.3,0.7,0.9,0.7,0.9,1.0,2.2,2.2,1.0,0.7,0.5,0.5,0.4,0.3,0.3,0.4,0.6,0.8,1.0,0.7,0.4,0.5
12/12/11,VAL,NO,,-0.001,-0.002,-0.002,0.016,0.030,0.013,0.036,0.037,0.141,0.127,0.038,0.009,0.004,0.002,0.000,-0.001,-0.001,0.000,0.003,0.003,0.020,0.010,0.001,0.000
12/12/11,VAL,NO2,,0.014,0.015,0.015,0.031,0.039,0.033,0.033,0.036,0.042,0.054,0.047,0.034,0.022,0.019,0.012,0.011,0.012,0.015,0.032,0.043,0.051,0.037,0.028,0.030
12/12/11,VAL,NOX,,0.013,0.013,0.014,0.047,0.070,0.047,0.069,0.073,0.185,0.182,0.085,0.043,0.027,0.021,0.011,0.010,0.011,0.014,0.035,0.046,0.071,0.047,0.029,0.030
12/12/11,VAL,O3,,0.040,0.034,0.027,0.013,0.005,0.006,0.005,0.005,0.005,0.007,0.018,0.035,0.054,0.068,0.078,0.074,0.068,0.061,0.036,0.019,0.009,0.019,0.024,0.018
12/12/11,VAL,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
12/12/11,VAL,SO2,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.007,0.011,0.011,0.007,0.005,0.004,0.004,0.003,0.003,0.003,0.004,0.005,0.005,0.004,0.003,0.003
13/12/11,AGU,CO,,0.4,0.4,0.6,0.5,0.4,0.5,1.0,2.2,2.1,2.7,1.8,1.6,1.0,0.8,0.8,1.0,0.6,0.7,1.1,1.4,1.8,2.1,1.2,0.8
13/12/11,AGU,NO,,0.001,0.002,0.013,0.003,0.001,0.004,0.069,0.174,0.153,0.179,0.088,0.058,0.030,0.013,0.008,0.016,0.003,0.002,0.005,0.017,0.055,0.143,0.060,0.002
13/12/11,AGU,NO2,,0.022,0.022,0.049,0.046,0.038,0.051,0.054,0.049,0.060,0.097,0.098,0.096,0.056,0.034,0.027,0.037,0.019,0.024,0.061,0.088,0.092,0.077,0.066,0.053
13/12/11,AGU,NOX,,0.029,0.030,0.069,0.056,0.047,0.061,0.131,0.230,0.220,0.284,0.193,0.162,0.093,0.054,0.042,0.061,0.028,0.031,0.073,0.112,0.154,0.227,0.133,0.062
13/12/11,AGU,O3,,0.034,0.032,0.013,0.013,0.016,0.009,0.003,0.003,0.005,0.009,0.021,0.032,0.040,0.051,0.054,0.048,0.053,0.046,0.027,0.009,0.003,0.005,0.007,0.015
13/12/11,AGU,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
13/12/11,AGU,SO2,,0.002,0.002,0.003,0.002,0.001,0.001,0.002,0.003,0.004,0.007,0.008,0.006,0.005,0.003,0.002,0.002,0.001,0.001,0.001,0.001,0.002,0.004,0.003,0.001
13/12/11,ATM,CO,,0.9,0.9,0.9,0.9,1.4,1.6,2.0,3.8,5.6,3.6,2.0,0.9,0.9,0.7,0.7,0.6,0.7,0.9,2.0,2.9,4.5,3.9,3.8,3.1
13/12/11,ATM,NO,,0.001,0.007,0.007,0.004,0.018,0.049,0.096,0.183,0.254,0.111,0.031,0.004,0.004,0.003,0.002,0.001,0.001,0.001,0.001,0.019,0.088,0.109,0.131,0.127
13/12/11,ATM,NO2,,0.035,0.033,0.035,0.034,0.031,0.031,0.031,0.033,0.052,0.069,0.062,0.028,0.030,0.025,0.024,0.024,0.031,0.041,0.056,0.081,0.093,0.092,0.090,0.084
13/12/11,ATM,NOX,,0.036,0.040,0.043,0.039,0.050,0.081,0.128,0.217,0.305,0.181,0.095,0.033,0.035,0.029,0.026,0.025,0.029,0.039,0.056,0.101,0.182,0.201,0.222,0.212
13/12/11,ATM,O3,,0.009,0.008,0.002,0.001,0.001,0.000,0.000,0.000,0.001,0.005,0.026,0.058,0.070,0.067,0.070,0.064,0.051,0.050,0.021,0.001,0.000,0.000,0.000,0.000
13/12/11,ATM,PM10,,49.4,66.7,71.4,81.0,86.3,92.4,81.5,90.6,137.9,120.1,93.8,59.9,65.2,46.8,44.5,49.7,105.3,93.2,83.1,108.7,127.9,112.1,103.6,85.2
13/12/11,ATM,SO2,,0.005,0.004,0.004,0.004,0.005,0.006,0.006,0.007,0.009,0.007,0.006,0.004,0.005,0.005,0.004,0.004,0.004,0.004,0.005,0.006,0.009,0.009,0.009,0.008
13/12/11,CEN,CO,,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.,Mant.
13/12/11,CEN,NO,,0.235,0.067,0.223,0.230,0.190,0.143,0.154,0.270,0.222,0.072,0.022,0.011,0.011,0.011,0.009,0.005,0.007,0.002,0.012,0.083,0.307,0.377,0.516,0.341
13/12/11,CEN,NO2,,0.080,0.075,0.067,0.064,0.060,0.060,0.062,0.060,0.081,0.073,0.056,0.030,0.030,0.026,0.028,0.024,0.033,0.044,0.078,0.112,0.109,0.104,0.095,0.080
13/12/11,CEN,NOX,,0.330,0.153,0.302,0.310,0.264,0.218,0.229,0.341,0.316,0.156,0.084,0.045,0.043,0.041,0.040,0.032,0.042,0.049,0.093,0.207,0.422,0.486,0.524,0.428
13/12/11,CEN,O3,,0.003,0.003,0.005,0.006,0.006,0.005,0.005,0.002,0.004,0.018,0.045,0.065,0.076,0.075,0.077,0.085,0.072,0.063,0.025,0.005,0.004,0.004,0.006,0.005
13/12/11,CEN,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
13/12/11,CEN,SO2,,0.007,0.008,0.008,0.008,0.008,0.006,0.005,0.008,0.008,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.008,0.008,0.007,0.008,0.009,0.009,0.010,0.009
13/12/11,LDO,CO,,1.5,1.9,1.3,1.3,1.4,2.0,2.7,4.3,2.6,1.9,1.3,1.2,1.3,1.4,1.5,1.7,1.8,1.8,2.6,3.0,3.7,2.7,2.3,2.3
13/12/11,LDO,NO,,0.013,0.037,0.011,0.024,0.025,0.082,0.139,0.199,0.087,0.027,0.009,0.007,0.004,0.003,0.002,0.002,0.004,0.009,0.018,0.042,0.092,0.033,0.029,0.029
13/12/11,LDO,NO2,,0.040,0.040,0.037,0.037,0.035,0.031,0.032,0.034,0.035,0.035,0.023,0.021,0.018,0.014,0.011,0.014,0.017,0.023,0.051,0.055,0.054,0.045,0.039,0.038
13/12/11,LDO,NOX,,0.050,0.074,0.045,0.058,0.057,0.111,0.168,0.231,0.119,0.059,0.029,0.025,0.019,0.014,0.011,0.013,0.018,0.029,0.066,0.094,0.143,0.075,0.066,0.064
13/12/11,LDO,O3,,0.004,0.001,0.003,0.003,0.003,0.003,0.002,0.002,0.004,0.016,0.043,0.058,0.079,0.074,0.073,0.077,0.071,0.057,0.022,0.005,0.002,0.003,0.002,0.002
13/12/11,LDO,PM10,,83.0,79.0,58.2,59.9,60.6,69.4,82.8,101.7,99.7,138.9,100.1,87.9,102.4,93.8,88.0,84.3,80.8,85.8,146.0,139.6,178.8,169.0,127.4,93.4
13/12/11,LDO,SO2,,0.004,0.003,0.001,0.002,0.002,0.002,0.002,0.005,0.003,0.001,0.001,0.001,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.004,0.008,0.003,0.002
13/12/11,MIR,CO,,1.2,1.1,0.9,1.2,1.2,1.7,2.2,3.7,5.2,3.5,2.5,0.9,0.5,0.5,0.4,0.5,0.4,0.5,1.0,1.8,2.2,1.3,1.0,1.4
13/12/11,MIR,NO,,0.019,0.024,0.028,0.038,0.029,0.100,0.134,0.158,0.278,0.167,0.076,0.007,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.022,0.070,0.045,0.042,0.052
13/12/11,MIR,NO2,,0.055,0.055,0.054,0.050,0.051,0.063,0.073,0.077,0.117,0.121,0.112,0.042,0.023,0.025,0.019,0.020,0.017,0.029,0.049,0.075,0.084,0.059,0.057,0.065
13/12/11,MIR,NOX,,0.074,0.079,0.082,0.089,0.080,0.164,0.208,0.236,0.396,0.290,0.189,0.048,0.023,0.024,0.017,0.018,0.014,0.027,0.049,0.098,0.155,0.104,0.100,0.117
13/12/11,MIR,O3,,0.003,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.009,0.037,0.050,0.054,0.058,0.063,0.055,0.043,0.022,0.000,0.000,0.006,0.005,0.001
13/12/11,MIR,PM10,,37.1,69.1,62.6,92.8,88.3,118.0,110.6,109.9,225.2,204.4,192.3,102.1,45.5,34.8,32.3,47.0,29.5,48.2,58.9,83.6,94.9,86.0,68.4,54.0
13/12/11,MIR,SO2,,0.001,0.001,0.001,0.001,0.001,0.002,0.003,0.003,0.005,0.005,0.004,0.003,0.003,0.003,0.003,0.002,0.001,0.001,0.001,0.002,0.002,0.003,0.003,0.003
13/12/11,OBL,CO,,0.9,1.1,1.3,1.1,1.0,1.3,2.0,2.9,2.8,1.7,1.2,1.0,0.7,1.0,0.9,0.7,0.9,0.7,1.0,1.7,3.0,4.6,5.0,3.0
13/12/11,OBL,NO,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
13/12/11,OBL,NO2,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
13/12/11,OBL,NOX,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
13/12/11,OBL,O3,,0.002,0.002,0.003,0.002,0.003,0.004,0.004,0.005,0.003,0.006,0.025,0.040,0.049,0.055,0.049,0.054,0.053,0.056,0.032,0.001,0.004,0.004,0.005,0.005
13/12/11,OBL,PM10,,59.7,69.8,64.9,99.5,109.7,102.1,107.6,140.6,156.3,124.5,110.6,137.4,82.9,95.3,62.0,82.9,108.2,154.6,123.4,119.9,140.4,149.9,161.4,106.9
13/12/11,OBL,SO2,,0.002,0.002,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.005,0.007,0.007,0.005
13/12/11,TLA,CO,,4.2,4.2,1.9,1.4,1.1,1.4,2.6,4.7,4.5,2.9,1.6,1.1,0.9,0.8,0.8,0.9,1.0,1.2,2.1,2.8,4.0,3.4,2.3,2.3
13/12/11,TLA,NO,,0.106,0.123,0.044,0.018,0.008,0.033,0.093,0.154,0.105,0.043,0.013,0.009,0.005,0.007,0.007,0.007,0.007,0.011,0.026,0.058,0.103,0.085,0.053,0.046
13/12/11,TLA,NO2,,0.041,0.042,0.033,0.027,0.024,0.026,0.031,0.039,0.042,0.037,0.022,0.016,0.010,0.009,0.010,0.018,0.015,0.024,0.042,0.054,0.055,0.044,0.036,0.035
13/12/11,TLA,NOX,,0.147,0.165,0.077,0.046,0.032,0.060,0.124,0.193,0.147,0.080,0.036,0.025,0.015,0.016,0.018,0.026,0.023,0.036,0.069,0.112,0.158,0.129,0.089,0.081
13/12/11,TLA,O3,,0.006,0.006,0.005,0.005,0.007,0.005,0.006,0.006,0.007,0.017,0.042,0.057,0.070,0.070,0.067,0.069,0.067,0.050,0.017,0.006,0.006,0.006,0.005,0.005
13/12/11,TLA,PM10,,95.3,126.0,78.4,51.3,47.8,56.7,89.6,107.6,101.1,90.6,91.4,77.8,70.8,42.7,50.9,72.5,65.8,71.0,79.4,83.0,114.8,100.7,63.4,69.1
13/12/11,TLA,SO2,,0.011,0.012,0.009,0.006,0.006,0.007,0.009,0.013,0.013,0.011,0.008,0.007,0.005,0.002,0.001,0.002,0.002,0.002,0.007,0.016,0.011,0.011,0.009,0.009
13/12/11,VAL,CO,,0.5,0.7,1.3,1.2,1.1,1.3,1.2,1.5,1.9,2.0,1.5,1.0,0.8,0.6,0.4,0.3,0.4,0.4,0.5,0.7,1.2,0.9,0.8,0.6
13/12/11,VAL,NO,,-0.001,0.008,0.052,0.055,0.046,0.055,0.049,0.063,0.087,0.073,0.037,0.009,0.007,0.001,0.000,-0.001,0.000,-0.001,0.000,0.003,0.033,0.021,0.022,0.011
13/12/11,VAL,NO2,,0.028,0.034,0.038,0.036,0.033,0.031,0.030,0.031,0.041,0.056,0.051,0.036,0.033,0.018,0.013,0.009,0.012,0.012,0.024,0.034,0.048,0.040,0.037,0.037
13/12/11,VAL,NOX,,0.027,0.042,0.090,0.091,0.080,0.087,0.079,0.094,0.129,0.130,0.088,0.045,0.039,0.019,0.012,0.009,0.012,0.011,0.023,0.037,0.081,0.061,0.059,0.048
13/12/11,VAL,O3,,0.017,0.009,0.005,0.004,0.005,0.005,0.005,0.005,0.006,0.010,0.023,0.049,0.058,0.071,0.065,0.065,0.065,0.058,0.041,0.026,0.006,0.006,0.006,0.006
13/12/11,VAL,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
13/12/11,VAL,SO2,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.003,0.004,0.004,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.002
14/12/11,AGU,CO,,0.9,0.7,0.8,0.4,0.5,0.7,0.8,2.5,3.0,2.1,1.4,0.9,0.6,0.6,0.4,0.3,0.3,0.3,1.0,0.9,1.1,0.6,0.4,0.4
14/12/11,AGU,NO,,0.072,0.037,0.051,0.002,0.008,0.079,0.040,0.283,0.304,0.180,0.097,0.018,0.002,0.002,0.001,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002
14/12/11,AGU,NO2,,0.058,0.054,0.048,0.007,0.012,0.033,0.020,0.038,0.047,0.078,0.070,0.024,0.000,0.002,0.001,0.002,0.001,0.000,0.001,0.001,0.002,0.001,0.000,0.016
14/12/11,AGU,NOX,,0.138,0.098,0.106,0.013,0.026,0.118,0.065,0.328,0.358,0.265,0.175,0.047,0.006,0.008,0.006,0.009,0.008,0.007,0.007,0.008,0.007,0.007,0.006,0.023
14/12/11,AGU,O3,,0.007,0.007,0.005,0.015,0.004,0.002,0.002,0.003,0.004,0.008,0.018,0.036,0.046,0.052,0.060,0.051,0.047,0.037,0.011,0.006,0.005,0.009,0.009,0.010
14/12/11,AGU,PM10,,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.,I.F.
14/12/11,AGU,SO2,,0.001,0.001,0.001,0.001,0.001,0.003,0.001,0.004,0.006,0.005,0.005,0.003,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
14/12/11,ATM,CO,,1.8,1.3,1.1,0.9,0.8,1.9,2.7,4.9,5.8,3.5,2.3,1.4,1.2,1.1,1.0,0.8,0.6,1.0,2.7,4.2,3.4,1.5,1.1,1.1
